timestamp,time_step,scenario,source_node,destination_node,router_id,hop_count,path_length,bandwidth_mbps,traffic_interval_sec,active_users,traffic_load_mbps,utilization_percent,queue_occupancy_percent,latency_ms,jitter_ms,throughput_mbps,packet_loss_percent,tx_packets,rx_packets,lost_packets,retransmissions,flow_duration_sec,event_type,peak_hour,failure_event,sla_violation
2026-01-01 09:27:00,28,high,client_1,server_1,router_1,2,client-router-server,2.28,0.49,46,66.39,100.0,100.0,100.98,6.04,2.28,4.49,1561,1491,70,54,5.23,normal,0,0,1
2026-01-01 09:28:00,29,high,client_2,server_1,router_1,2,client-router-server,1.61,0.46,53,64.47,100.0,79.77,122.89,7.45,1.61,3.03,2220,2153,67,51,26.73,normal,0,0,1
2026-01-01 09:29:00,30,high,client_2,server_1,router_1,2,client-router-server,1.59,0.47,41,93.21,100.0,59.42,62.15,8.51,1.59,2.03,5401,5292,109,33,58.54,normal,0,0,1
2026-01-01 09:30:00,31,high,client_2,server_1,router_1,2,client-router-server,1.72,0.57,53,24.07,74.47,71.87,80.67,12.99,1.72,2.87,4444,4317,127,92,24.54,normal,0,0,1
2026-01-01 09:31:00,32,high,client_3,server_1,router_1,2,client-router-server,2.5,0.65,41,90.62,100.0,81.0,70.5,5.47,2.5,2.74,5696,5540,156,88,42.75,normal,0,0,1
2026-01-01 09:32:00,33,high,client_1,server_1,router_1,2,client-router-server,1.7,0.6,47,70.0,100.0,100.0,90.77,6.23,1.7,3.43,4833,4668,165,120,47.02,normal,0,0,1
2026-01-01 09:33:00,34,high,client_2,server_1,router_1,2,client-router-server,1.69,0.63,42,33.58,83.57,98.36,69.4,10.65,1.69,2.46,1758,1715,43,42,45.29,normal,0,0,0
2026-01-01 09:34:00,35,high,client_3,server_1,router_1,2,client-router-server,1.7,0.43,40,88.76,100.0,57.07,107.73,9.33,1.7,2.56,1120,1092,28,16,45.45,normal,0,0,1
2026-01-01 09:35:00,36,high,client_2,server_1,router_1,2,client-router-server,2.24,0.69,41,21.83,41.81,49.16,45.86,5.33,2.24,0.01,2844,2843,1,0,43.32,normal,0,0,0
2026-01-01 09:36:00,37,high,client_3,server_1,router_1,2,client-router-server,2.39,0.44,50,92.27,100.0,100.0,83.69,8.12,2.39,1.88,3133,3075,58,55,59.51,normal,0,0,1
2026-01-01 09:37:00,38,high,client_3,server_1,router_1,2,client-router-server,1.82,0.58,50,57.94,100.0,100.0,108.12,13.88,1.82,2.16,5418,5301,117,17,36.33,normal,0,0,1
2026-01-01 09:38:00,39,high,client_3,server_1,router_1,2,client-router-server,1.54,0.53,44,45.57,100.0,100.0,94.26,7.17,1.54,4.08,1819,1745,74,72,41.51,normal,0,0,1
2026-01-01 09:39:00,40,high,client_1,server_1,router_1,2,client-router-server,1.79,0.43,46,75.77,100.0,57.47,82.66,7.25,1.79,1.95,5237,5135,102,55,11.1,normal,0,0,1
2026-01-01 09:40:00,41,high,client_2,server_1,router_1,2,client-router-server,1.93,0.39,51,41.81,100.0,50.76,79.24,8.68,1.93,3.68,2940,2832,108,48,30.83,normal,0,0,1
2026-01-01 09:41:00,42,high,client_3,server_1,router_1,2,client-router-server,2.25,0.49,44,56.29,100.0,100.0,126.32,6.94,2.25,3.88,3478,3344,134,0,41.47,normal,0,0,1
2026-01-01 09:42:00,43,high,client_2,server_1,router_1,2,client-router-server,2.49,0.66,42,94.05,100.0,69.1,102.64,5.36,2.49,4.27,4088,3914,174,113,35.36,normal,0,0,1
2026-01-01 09:43:00,44,high,client_2,server_1,router_1,2,client-router-server,1.89,0.51,45,75.75,100.0,100.0,71.0,9.16,1.89,5.19,3822,3624,198,63,53.24,normal,0,0,1
2026-01-01 09:44:00,45,high,client_2,server_1,router_1,2,client-router-server,2.34,0.52,45,79.94,100.0,70.65,80.51,14.34,2.34,2.72,4817,4686,131,32,51.5,normal,0,0,1
2026-01-01 09:45:00,46,high,client_2,server_1,router_1,2,client-router-server,2.13,0.43,45,53.0,100.0,56.23,70.31,14.05,2.13,4.27,4347,4162,185,173,45.22,normal,0,0,1
2026-01-01 09:46:00,47,high,client_2,server_1,router_1,2,client-router-server,2.02,0.54,50,44.16,82.18,95.2,70.46,9.09,2.02,2.45,3528,3442,86,25,56.34,normal,0,0,0
2026-01-01 09:47:00,48,high,client_3,server_1,router_1,2,client-router-server,2.37,0.6,50,47.36,96.98,100.0,96.58,9.5,2.37,3.07,5715,5540,175,37,12.8,normal,0,0,1
2026-01-01 09:48:00,49,high,client_3,server_1,router_1,2,client-router-server,1.7,0.47,44,36.99,100.0,85.18,73.82,6.93,1.7,5.13,2738,2598,140,87,37.83,normal,0,0,1
2026-01-01 09:49:00,50,high,client_1,server_1,router_1,2,client-router-server,1.55,0.51,49,40.2,100.0,86.5,90.88,9.22,1.55,2.69,1500,1460,40,38,36.56,normal,0,0,1
2026-01-01 09:50:00,51,high,client_1,server_1,router_1,2,client-router-server,1.78,0.37,48,45.01,100.0,64.31,121.16,12.79,1.78,1.88,1972,1935,37,16,13.74,normal,0,0,1
2026-01-01 09:51:00,52,high,client_2,server_1,router_1,2,client-router-server,1.53,0.62,44,74.17,100.0,100.0,80.29,12.67,1.53,5.78,1270,1197,73,39,6.24,normal,0,0,1
2026-01-01 09:52:00,53,high,client_1,server_1,router_1,2,client-router-server,2.19,0.63,51,70.23,100.0,100.0,84.07,7.53,2.19,3.21,2896,2804,92,6,58.06,normal,0,0,1
2026-01-01 09:53:00,54,high,client_3,server_1,router_1,2,client-router-server,1.82,0.64,47,62.78,100.0,50.03,61.98,10.05,1.82,5.18,3317,3146,171,5,31.82,normal,0,0,1
2026-01-01 09:54:00,55,high,client_1,server_1,router_1,2,client-router-server,1.86,0.38,44,91.3,100.0,58.28,113.49,9.57,1.86,4.04,5813,5579,234,36,50.26,normal,0,0,1
2026-01-01 09:55:00,56,high,client_3,server_1,router_1,2,client-router-server,2.09,0.6,43,66.36,100.0,54.48,112.42,6.67,2.09,4.53,2445,2335,110,78,36.47,normal,0,0,1
2026-01-01 09:56:00,57,high,client_2,server_1,router_1,2,client-router-server,1.69,0.64,45,29.49,95.49,64.62,125.3,9.12,1.69,4.52,5457,5211,246,72,20.6,normal,0,0,1
2026-01-01 09:57:00,58,high,client_1,server_1,router_1,2,client-router-server,2.28,0.55,43,35.81,100.0,89.07,130.23,14.39,2.28,3.04,1344,1304,40,13,44.21,normal,0,0,1
2026-01-01 09:58:00,59,high,client_1,server_1,router_1,2,client-router-server,1.54,0.61,48,30.34,92.38,49.36,99.62,12.04,1.54,4.09,1336,1282,54,12,25.14,normal,0,0,1
2026-01-01 09:59:00,60,high,client_1,server_1,router_1,2,client-router-server,1.62,0.6,53,94.65,100.0,83.88,128.66,11.09,1.62,4.73,1347,1284,63,58,11.11,normal,0,0,1
2026-01-01 10:00:00,61,high,client_1,server_1,router_1,2,client-router-server,2.03,0.7,53,93.2,100.0,76.8,66.54,7.17,2.03,2.24,5326,5207,119,118,25.69,normal,0,0,1
2026-01-01 10:01:00,62,high,client_3,server_1,router_1,2,client-router-server,2.31,0.62,48,28.51,38.37,40.74,58.45,4.85,2.31,0.01,4269,4268,1,1,55.04,normal,0,0,0
2026-01-01 10:02:00,63,high,client_1,server_1,router_1,2,client-router-server,1.95,0.62,52,83.01,100.0,66.78,88.4,9.12,1.95,5.57,2550,2408,142,89,21.06,normal,0,0,1
2026-01-01 10:03:00,64,high,client_3,server_1,router_1,2,client-router-server,2.48,0.52,42,59.25,100.0,61.38,118.78,9.03,2.48,4.66,2178,2077,101,7,17.4,normal,0,0,1
2026-01-01 10:04:00,65,high,client_2,server_1,router_1,2,client-router-server,2.11,0.55,49,25.65,65.72,33.94,51.87,10.06,2.11,0.67,2978,2959,19,19,23.7,normal,0,0,0
2026-01-01 10:05:00,66,high,client_3,server_1,router_1,2,client-router-server,1.52,0.37,52,90.52,100.0,83.66,82.14,10.54,1.52,3.23,2772,2683,89,37,34.71,normal,0,0,1
2026-01-01 10:06:00,67,high,client_1,server_1,router_1,2,client-router-server,2.02,0.39,51,42.5,100.0,61.99,129.8,7.61,2.02,2.99,1601,1554,47,0,42.41,normal,0,0,1
2026-01-01 10:07:00,68,high,client_3,server_1,router_1,2,client-router-server,2.31,0.63,51,91.31,100.0,71.71,118.51,8.71,2.31,4.18,3220,3086,134,14,25.15,normal,0,0,1
2026-01-01 10:08:00,69,high,client_3,server_1,router_1,2,client-router-server,2.47,0.36,48,84.16,100.0,61.9,112.96,8.13,2.47,4.26,3057,2927,130,61,36.58,normal,0,0,1
2026-01-01 10:09:00,70,high,client_1,server_1,router_1,2,client-router-server,2.22,0.64,42,20.47,36.13,30.38,43.38,4.34,2.22,0.01,4718,4717,1,0,37.75,normal,0,0,0
2026-01-01 10:10:00,71,high,client_2,server_1,router_1,2,client-router-server,1.61,0.63,45,94.52,100.0,82.43,111.54,10.1,1.61,4.97,2733,2598,135,53,43.61,normal,0,0,1
2026-01-01 10:11:00,72,high,client_1,server_1,router_1,2,client-router-server,1.94,0.66,45,27.76,73.41,68.11,59.05,4.88,1.94,1.04,2753,2725,28,9,25.04,normal,0,0,0
2026-01-01 10:12:00,73,high,client_2,server_1,router_1,2,client-router-server,1.87,0.61,48,33.28,81.71,60.9,63.99,7.53,1.87,3.62,5900,5687,213,8,37.09,normal,0,0,0
2026-01-01 10:13:00,74,high,client_2,server_1,router_1,2,client-router-server,2.0,0.68,53,42.27,100.0,100.0,99.93,7.08,2.0,4.0,2436,2339,97,44,57.87,normal,0,0,1
2026-01-01 10:14:00,75,high,client_3,server_1,router_1,2,client-router-server,2.5,0.68,45,60.75,100.0,90.85,131.08,8.24,2.5,4.75,5593,5328,265,208,52.39,normal,0,0,1
2026-01-01 10:15:00,76,high,client_1,server_1,router_1,2,client-router-server,2.08,0.35,46,54.8,100.0,100.0,74.66,9.47,2.08,2.91,3714,3606,108,52,32.67,normal,0,0,1
2026-01-01 10:16:00,77,high,client_1,server_1,router_1,2,client-router-server,2.0,0.62,46,39.68,87.86,96.09,97.91,9.83,2.0,2.49,4192,4088,104,28,32.9,normal,0,0,1
2026-01-01 10:17:00,78,high,client_1,server_1,router_1,2,client-router-server,1.6,0.41,48,47.85,100.0,82.53,66.51,12.43,1.6,1.62,2478,2438,40,21,14.61,normal,0,0,1
2026-01-01 10:18:00,79,high,client_1,server_1,router_1,2,client-router-server,2.17,0.45,48,20.94,39.82,39.42,44.47,10.72,2.17,0.01,3655,3654,1,0,53.78,normal,0,0,0
2026-01-01 10:19:00,80,high,client_2,server_1,router_1,2,client-router-server,1.59,0.57,44,64.26,100.0,59.21,103.66,7.52,1.59,5.12,5474,5194,280,160,17.3,normal,0,0,1
2026-01-01 10:20:00,81,high,client_1,server_1,router_1,2,client-router-server,2.07,0.54,45,57.52,100.0,92.21,111.43,10.87,2.07,3.06,5915,5735,180,86,12.87,normal,0,0,1
2026-01-01 10:21:00,82,high,client_2,server_1,router_1,2,client-router-server,2.49,0.66,50,70.97,100.0,53.09,98.99,8.29,2.49,4.09,1518,1456,62,7,9.38,normal,0,0,1
2026-01-01 10:22:00,83,high,client_2,server_1,router_1,2,client-router-server,2.06,0.65,43,35.75,94.42,53.57,116.01,5.11,2.06,4.02,5957,5718,239,192,26.42,normal,0,0,1
2026-01-01 10:23:00,84,high,client_3,server_1,router_1,2,client-router-server,1.77,0.45,50,53.92,94.8,94.17,107.7,8.42,1.77,2.4,3382,3301,81,45,38.02,normal,0,0,1
2026-01-01 10:24:00,85,high,client_1,server_1,router_1,2,client-router-server,2.18,0.54,40,73.71,100.0,100.0,131.35,8.07,2.18,5.77,5671,5344,327,18,50.82,normal,0,0,1
2026-01-01 10:25:00,86,high,client_1,server_1,router_1,2,client-router-server,1.81,0.64,45,44.67,100.0,100.0,112.44,9.76,1.81,5.26,1018,965,53,53,52.02,normal,0,0,1
2026-01-01 10:26:00,87,high,client_3,server_1,router_1,2,client-router-server,2.36,0.54,46,69.3,100.0,100.0,99.66,6.2,2.36,3.14,5439,5269,170,67,48.35,normal,0,0,1
2026-01-01 10:27:00,88,high,client_2,server_1,router_1,2,client-router-server,2.28,0.64,53,65.07,100.0,75.51,132.96,10.81,2.28,4.62,2076,1981,95,17,27.87,normal,0,0,1
2026-01-01 10:28:00,89,high,client_1,server_1,router_1,2,client-router-server,2.17,0.47,53,48.09,88.81,46.18,109.87,12.17,2.17,2.9,1088,1057,31,10,44.14,normal,0,0,1
2026-01-01 10:29:00,90,high,client_1,server_1,router_1,2,client-router-server,2.26,0.55,50,30.31,54.12,64.67,71.42,5.12,2.26,0.48,3137,3122,15,8,53.44,normal,0,0,0
2026-01-01 10:30:00,91,high,client_3,server_1,router_1,2,client-router-server,1.86,0.39,50,51.73,100.0,98.65,88.53,9.31,1.86,3.93,5331,5122,209,127,52.89,normal,0,0,1
2026-01-01 10:31:00,92,high,client_3,server_1,router_1,2,client-router-server,2.36,0.43,41,67.24,100.0,58.4,77.81,12.24,2.36,5.45,2707,2560,147,51,10.16,normal,0,0,1
2026-01-01 10:32:00,93,high,client_2,server_1,router_1,2,client-router-server,2.17,0.57,41,67.21,100.0,100.0,80.12,11.15,2.17,3.37,5177,5003,174,124,46.77,normal,0,0,1
2026-01-01 10:33:00,94,high,client_1,server_1,router_1,2,client-router-server,2.18,0.43,53,58.45,98.9,100.0,127.06,10.62,2.18,1.71,3406,3348,58,42,49.78,normal,0,0,1
2026-01-01 10:34:00,95,high,client_2,server_1,router_1,2,client-router-server,2.38,0.7,41,65.28,100.0,79.08,83.69,6.14,2.38,4.91,2156,2051,105,85,52.87,normal,0,0,1
2026-01-01 10:35:00,96,high,client_3,server_1,router_1,2,client-router-server,2.13,0.52,40,21.11,50.0,30.74,45.77,2.81,2.13,0.01,2828,2827,1,0,18.12,normal,0,0,0
2026-01-01 10:36:00,97,high,client_2,server_1,router_1,2,client-router-server,2.39,0.47,43,39.31,53.24,39.34,64.04,7.14,2.39,0.33,2828,2819,9,3,18.53,normal,0,0,0
2026-01-01 10:37:00,98,high,client_1,server_1,router_1,2,client-router-server,1.66,0.38,43,50.64,100.0,100.0,129.97,12.86,1.66,3.69,4014,3866,148,73,27.22,normal,0,0,1
2026-01-01 10:38:00,99,high,client_2,server_1,router_1,2,client-router-server,1.66,0.58,47,20.65,62.9,73.06,86.03,5.86,1.66,1.29,3330,3288,42,40,39.99,normal,0,0,1
2026-01-01 10:39:00,100,high,client_1,server_1,router_1,2,client-router-server,1.62,0.59,46,31.43,100.0,100.0,93.29,8.03,1.62,2.58,5962,5809,153,96,34.8,normal,0,0,1
2026-01-01 10:40:00,101,high,client_3,server_1,router_1,2,client-router-server,2.06,0.5,45,22.03,68.09,59.15,73.31,8.88,2.06,1.12,5783,5719,64,35,45.44,normal,0,0,0
2026-01-01 10:41:00,102,high,client_2,server_1,router_1,2,client-router-server,2.4,0.56,44,54.96,73.74,62.14,92.54,5.18,2.4,0.94,4374,4333,41,14,36.3,normal,0,0,1
2026-01-01 10:42:00,103,high,client_2,server_1,router_1,2,client-router-server,1.78,0.66,53,48.82,100.0,79.45,121.96,9.5,1.78,5.09,2311,2194,117,40,12.4,normal,0,0,1
2026-01-01 10:43:00,104,high,client_3,server_1,router_1,2,client-router-server,1.88,0.43,48,69.98,100.0,100.0,112.73,10.77,1.88,5.92,5571,5242,329,150,13.54,normal,0,0,1
2026-01-01 10:44:00,105,high,client_3,server_1,router_1,2,client-router-server,2.11,0.44,41,36.79,100.0,73.82,101.65,10.23,2.11,3.68,4615,4446,169,31,59.93,normal,0,0,1
2026-01-01 10:45:00,106,high,client_1,server_1,router_1,2,client-router-server,1.82,0.43,42,39.3,100.0,100.0,120.16,13.03,1.82,2.74,3359,3267,92,60,12.56,normal,0,0,1
2026-01-01 10:46:00,107,high,client_2,server_1,router_1,2,client-router-server,1.57,0.57,42,23.27,73.1,47.63,73.2,9.29,1.57,1.59,5880,5787,93,77,35.64,normal,0,0,0
2026-01-01 10:47:00,108,high,client_2,server_1,router_1,2,client-router-server,1.66,0.68,47,35.73,100.0,87.17,131.56,8.17,1.66,3.15,5473,5301,172,45,58.31,normal,0,0,1
2026-01-01 10:48:00,109,high,client_1,server_1,router_1,2,client-router-server,2.49,0.58,41,59.56,100.0,100.0,120.91,8.98,2.49,3.78,5738,5522,216,132,58.53,normal,0,0,1
2026-01-01 10:49:00,110,high,client_3,server_1,router_1,2,client-router-server,2.1,0.42,41,88.39,100.0,89.3,102.64,12.58,2.1,2.78,1016,988,28,13,19.04,normal,0,0,1
2026-01-01 10:50:00,111,high,client_3,server_1,router_1,2,client-router-server,1.84,0.67,51,69.19,100.0,63.68,82.6,12.01,1.84,4.96,1103,1049,54,17,7.78,normal,0,0,1
2026-01-01 10:51:00,112,high,client_3,server_1,router_1,2,client-router-server,1.65,0.42,50,90.76,100.0,100.0,137.98,9.05,1.65,1.61,4764,4688,76,28,11.14,normal,0,0,1
2026-01-01 10:52:00,113,high,client_1,server_1,router_1,2,client-router-server,2.02,0.4,44,68.6,100.0,84.86,134.22,8.02,2.02,2.58,1232,1201,31,31,11.54,normal,0,0,1
2026-01-01 10:53:00,114,high,client_1,server_1,router_1,2,client-router-server,2.44,0.7,45,57.18,100.0,92.01,73.87,9.13,2.44,4.06,2467,2367,100,60,47.09,normal,0,0,1
2026-01-01 10:54:00,115,high,client_2,server_1,router_1,2,client-router-server,1.54,0.55,50,66.76,100.0,90.8,125.19,10.39,1.54,3.93,5632,5411,221,118,32.12,normal,0,0,1
2026-01-01 10:55:00,116,high,client_1,server_1,router_1,2,client-router-server,1.56,0.65,46,50.43,100.0,87.44,71.17,10.77,1.56,4.88,4193,3989,204,15,11.44,normal,0,0,1
2026-01-01 10:56:00,117,high,client_1,server_1,router_1,2,client-router-server,1.97,0.68,41,49.17,84.07,99.88,64.74,7.46,1.97,2.67,3557,3463,94,30,37.21,normal,0,0,0
2026-01-01 10:57:00,118,high,client_2,server_1,router_1,2,client-router-server,2.3,0.67,50,37.76,100.0,100.0,76.38,9.47,2.3,5.59,4181,3948,233,58,52.35,normal,0,0,1
2026-01-01 10:58:00,119,high,client_1,server_1,router_1,2,client-router-server,1.66,0.42,42,64.42,100.0,100.0,103.22,8.89,1.66,1.92,5270,5169,101,4,45.92,normal,0,0,1
2026-01-01 10:59:00,120,high,client_3,server_1,router_1,2,client-router-server,1.73,0.46,41,23.95,42.9,22.56,55.17,8.01,1.73,0.01,2311,2310,1,0,36.67,normal,0,0,0
2026-01-01 11:00:00,121,high,client_2,server_1,router_1,2,client-router-server,2.17,0.43,45,91.53,100.0,65.58,68.5,8.99,2.17,3.09,1438,1394,44,13,26.17,normal,0,0,1
2026-01-01 11:01:00,122,high,client_3,server_1,router_1,2,client-router-server,2.43,0.38,53,86.7,100.0,100.0,87.89,11.17,2.43,4.85,4353,4142,211,178,31.5,normal,0,0,1
2026-01-01 11:02:00,123,high,client_2,server_1,router_1,2,client-router-server,2.3,0.7,50,53.02,100.0,73.47,76.32,8.34,2.3,2.27,5893,5760,133,109,19.34,normal,0,0,1
2026-01-01 11:03:00,124,high,client_2,server_1,router_1,2,client-router-server,1.88,0.53,44,65.32,100.0,55.82,120.1,15.28,1.88,1.68,3376,3320,56,54,46.29,normal,0,0,1
2026-01-01 11:04:00,125,high,client_2,server_1,router_1,2,client-router-server,1.62,0.44,43,25.18,70.26,52.01,92.18,7.93,1.62,2.3,3604,3522,82,35,49.65,normal,0,0,1
2026-01-01 11:05:00,126,high,client_1,server_1,router_1,2,client-router-server,1.71,0.6,45,21.72,70.59,65.49,90.32,9.1,1.71,1.63,5192,5108,84,30,23.61,normal,0,0,1
2026-01-01 11:06:00,127,high,client_2,server_1,router_1,2,client-router-server,2.45,0.61,45,93.95,100.0,72.45,108.85,10.73,2.45,3.52,4957,4783,174,66,12.31,normal,0,0,1
2026-01-01 11:07:00,128,high,client_1,server_1,router_1,2,client-router-server,2.23,0.37,50,63.57,100.0,64.91,100.1,10.54,2.23,3.82,5052,4860,192,172,34.04,normal,0,0,1
2026-01-01 11:08:00,129,high,client_3,server_1,router_1,2,client-router-server,1.93,0.53,47,59.19,100.0,100.0,123.41,9.18,1.93,1.98,5450,5343,107,51,57.99,normal,0,0,1
2026-01-01 11:09:00,130,high,client_3,server_1,router_1,2,client-router-server,2.45,0.51,44,47.98,100.0,65.57,126.51,5.81,2.45,3.67,5609,5404,205,157,37.64,normal,0,0,1
2026-01-01 11:10:00,131,high,client_1,server_1,router_1,2,client-router-server,2.38,0.37,43,52.93,100.0,100.0,113.59,13.75,2.38,4.38,1604,1534,70,62,24.3,normal,0,0,1
2026-01-01 11:11:00,132,high,client_1,server_1,router_1,2,client-router-server,1.75,0.64,53,33.58,63.42,62.08,48.68,7.36,1.75,0.73,4951,4915,36,10,44.05,normal,0,0,0
2026-01-01 11:12:00,133,high,client_3,server_1,router_1,2,client-router-server,1.93,0.69,44,25.32,56.58,66.03,61.19,8.35,1.93,0.62,5295,5263,32,17,7.19,normal,0,0,0
2026-01-01 11:13:00,134,high,client_2,server_1,router_1,2,client-router-server,2.25,0.59,41,82.44,100.0,83.92,110.12,5.3,2.25,5.25,5521,5232,289,238,31.19,normal,0,0,1
2026-01-01 11:14:00,135,high,client_2,server_1,router_1,2,client-router-server,1.92,0.67,43,92.83,100.0,60.02,86.16,6.04,1.92,5.67,1132,1068,64,51,40.05,normal,0,0,1
2026-01-01 11:15:00,136,high,client_2,server_1,router_1,2,client-router-server,2.19,0.38,47,41.9,61.61,52.96,50.94,9.19,2.19,0.76,1584,1572,12,8,5.48,normal,0,0,0
2026-01-01 11:16:00,137,high,client_3,server_1,router_1,2,client-router-server,1.54,0.66,45,78.98,100.0,100.0,77.02,13.94,1.54,2.1,4242,4153,89,71,50.58,normal,0,0,1
2026-01-01 11:17:00,138,high,client_3,server_1,router_1,2,client-router-server,1.54,0.62,40,43.9,100.0,100.0,123.3,14.7,1.54,4.8,3200,3047,153,150,11.15,normal,0,0,1
2026-01-01 11:18:00,139,high,client_2,server_1,router_1,2,client-router-server,2.34,0.55,46,66.2,89.36,100.0,83.36,5.36,2.34,4.03,4486,4306,180,58,50.98,normal,0,0,1
