timestamp,time_step,scenario,source_node,destination_node,router_id,hop_count,path_length,bandwidth_mbps,traffic_interval_sec,active_users,traffic_load_mbps,utilization_percent,queue_occupancy_percent,latency_ms,jitter_ms,throughput_mbps,packet_loss_percent,tx_packets,rx_packets,lost_packets,retransmissions,flow_duration_sec,event_type,peak_hour,failure_event,sla_violation
2026-01-01 09:15:00,16,medium,client_2,server_1,router_1,2,client-router-server,4.34,0.94,24,85.77,100.0,65.25,66.65,9.78,4.34,4.48,4330,4137,193,140,18.93,normal,0,0,1
2026-01-01 09:16:00,17,medium,client_1,server_1,router_1,2,client-router-server,5.6,1.34,25,33.16,38.93,19.52,46.73,5.44,5.6,0.01,5782,5781,1,1,33.63,normal,0,0,0
2026-01-01 09:17:00,18,medium,client_2,server_1,router_1,2,client-router-server,5.18,1.16,26,49.28,64.68,42.34,46.98,7.17,5.18,1.27,4544,4487,57,28,24.13,normal,0,0,0
2026-01-01 09:18:00,19,medium,client_2,server_1,router_1,2,client-router-server,4.49,0.88,23,47.42,37.84,45.16,46.04,7.86,4.49,0.01,3962,3961,1,1,25.18,normal,0,0,0
2026-01-01 09:19:00,20,medium,client_1,server_1,router_1,2,client-router-server,4.49,1.25,27,21.69,33.79,38.68,33.88,5.23,4.49,0.01,4448,4447,1,0,19.34,normal,0,0,0
2026-01-01 09:20:00,21,medium,client_3,server_1,router_1,2,client-router-server,3.76,0.8,27,78.35,100.0,100.0,98.83,7.14,3.76,2.72,1821,1772,49,31,12.46,normal,0,0,1
2026-01-01 09:21:00,22,medium,client_2,server_1,router_1,2,client-router-server,4.03,1.03,26,32.64,35.67,37.63,35.82,4.5,4.03,0.01,3325,3324,1,0,34.48,normal,0,0,0
2026-01-01 09:22:00,23,medium,client_1,server_1,router_1,2,client-router-server,5.23,0.77,28,34.45,27.59,13.82,25.58,7.55,5.23,0.01,2869,2868,1,1,53.94,normal,0,0,0
2026-01-01 09:23:00,24,medium,client_1,server_1,router_1,2,client-router-server,5.88,0.71,23,46.03,47.73,30.35,67.48,11.22,5.88,0.01,5850,5849,1,0,55.79,normal,0,0,0
2026-01-01 09:24:00,25,medium,client_2,server_1,router_1,2,client-router-server,5.41,0.91,24,28.82,36.36,32.34,32.05,8.18,5.41,0.01,1140,1139,1,0,6.31,normal,0,0,0
2026-01-01 09:25:00,26,medium,client_3,server_1,router_1,2,client-router-server,4.57,0.99,24,88.25,81.2,75.46,107.11,7.22,4.57,3.07,3151,3055,96,36,30.82,normal,0,0,1
2026-01-01 09:26:00,27,medium,client_2,server_1,router_1,2,client-router-server,5.13,1.38,24,74.96,54.08,51.33,67.42,9.29,5.13,0.26,5077,5064,13,8,40.34,normal,0,0,0
2026-01-01 09:27:00,28,medium,client_3,server_1,router_1,2,client-router-server,4.04,0.71,23,54.85,48.65,31.88,58.33,9.15,4.04,0.01,2962,2961,1,1,37.79,normal,0,0,0
2026-01-01 09:28:00,29,medium,client_2,server_1,router_1,2,client-router-server,4.98,1.0,28,44.24,39.87,35.9,52.6,3.76,4.98,0.01,1005,1004,1,1,38.15,normal,0,0,0
2026-01-01 09:29:00,30,medium,client_3,server_1,router_1,2,client-router-server,4.13,0.96,20,71.71,94.3,83.01,65.3,3.63,4.13,2.65,2913,2836,77,57,46.59,normal,0,0,1
2026-01-01 09:30:00,31,medium,client_1,server_1,router_1,2,client-router-server,4.79,1.04,21,49.93,69.9,55.42,76.45,8.26,4.79,0.7,1167,1159,8,8,20.42,normal,0,0,0
2026-01-01 09:31:00,32,medium,client_2,server_1,router_1,2,client-router-server,5.87,0.87,29,66.03,47.05,33.45,61.0,8.0,5.87,0.01,1074,1073,1,1,42.14,normal,0,0,0
2026-01-01 09:32:00,33,medium,client_1,server_1,router_1,2,client-router-server,3.76,0.94,24,33.06,27.5,15.29,37.71,4.89,3.76,0.01,4263,4262,1,0,23.02,normal,0,0,0
2026-01-01 09:33:00,34,medium,client_2,server_1,router_1,2,client-router-server,3.82,1.13,24,83.44,80.74,68.57,101.73,4.06,3.82,1.94,2744,2691,53,14,41.14,normal,0,0,1
2026-01-01 09:34:00,35,medium,client_2,server_1,router_1,2,client-router-server,6.08,0.83,30,64.98,68.33,49.57,72.97,10.19,6.08,0.92,2145,2126,19,19,28.93,normal,0,0,0
2026-01-01 09:35:00,36,medium,client_3,server_1,router_1,2,client-router-server,4.0,1.18,29,65.01,67.97,41.45,52.08,4.51,4.0,1.2,2448,2419,29,28,11.56,normal,0,0,0
2026-01-01 09:36:00,37,medium,client_3,server_1,router_1,2,client-router-server,4.27,1.05,22,87.49,100.0,100.0,97.74,14.82,4.27,4.88,1992,1895,97,29,37.25,normal,0,0,1
2026-01-01 09:37:00,38,medium,client_2,server_1,router_1,2,client-router-server,3.77,0.76,28,78.52,75.08,59.51,87.22,5.44,3.77,2.2,2848,2786,62,31,38.23,normal,0,0,1
2026-01-01 09:38:00,39,medium,client_1,server_1,router_1,2,client-router-server,5.52,0.96,20,24.36,24.68,19.77,30.34,3.29,5.52,0.01,5032,5031,1,0,33.28,normal,0,0,0
2026-01-01 09:39:00,40,medium,client_3,server_1,router_1,2,client-router-server,6.24,1.16,24,20.18,20.2,12.12,20.51,7.38,6.24,0.01,2919,2918,1,0,57.93,normal,0,0,0
2026-01-01 09:40:00,41,medium,client_2,server_1,router_1,2,client-router-server,3.94,1.13,27,88.7,97.39,68.44,112.68,11.41,3.94,4.76,3422,3260,162,90,15.77,normal,0,0,1
2026-01-01 09:41:00,42,medium,client_1,server_1,router_1,2,client-router-server,4.82,0.81,21,70.26,68.26,54.58,51.01,5.53,4.82,2.02,2024,1984,40,1,48.11,normal,0,0,0
2026-01-01 09:42:00,43,medium,client_1,server_1,router_1,2,client-router-server,5.12,1.35,33,72.52,65.54,36.17,76.54,3.25,5.12,0.56,4919,4892,27,20,35.09,normal,0,0,0
2026-01-01 09:43:00,44,medium,client_1,server_1,router_1,2,client-router-server,4.82,1.06,26,67.19,60.52,36.0,49.81,7.57,4.82,0.87,2130,2112,18,12,50.03,normal,0,0,0
2026-01-01 09:44:00,45,medium,client_2,server_1,router_1,2,client-router-server,6.03,0.87,30,58.45,32.33,22.64,30.9,3.87,6.03,0.01,4715,4714,1,1,47.51,normal,0,0,0
2026-01-01 09:45:00,46,medium,client_3,server_1,router_1,2,client-router-server,4.36,1.23,29,88.09,100.0,64.5,81.08,9.36,4.36,3.76,2709,2608,101,16,58.4,normal,0,0,1
2026-01-01 09:46:00,47,medium,client_3,server_1,router_1,2,client-router-server,5.13,1.25,31,39.34,47.59,40.35,48.52,5.27,5.13,0.01,2142,2141,1,0,10.18,normal,0,0,0
2026-01-01 09:47:00,48,medium,client_3,server_1,router_1,2,client-router-server,4.63,1.4,33,22.28,27.92,21.64,29.09,6.0,4.63,0.01,1521,1520,1,0,31.83,normal,0,0,0
2026-01-01 09:48:00,49,medium,client_2,server_1,router_1,2,client-router-server,4.37,1.11,25,36.55,56.88,42.99,56.97,9.97,4.37,0.5,5333,5307,26,14,33.12,normal,0,0,0
2026-01-01 09:49:00,50,medium,client_1,server_1,router_1,2,client-router-server,4.47,1.07,22,40.9,40.9,23.89,39.92,6.97,4.47,0.01,5648,5647,1,1,22.98,normal,0,0,0
2026-01-01 09:50:00,51,medium,client_2,server_1,router_1,2,client-router-server,3.89,1.11,33,28.24,34.02,20.02,38.26,5.61,3.89,0.01,3617,3616,1,0,38.76,normal,0,0,0
2026-01-01 09:51:00,52,medium,client_1,server_1,router_1,2,client-router-server,4.1,1.02,24,71.36,61.33,35.4,60.38,9.07,4.1,0.34,2604,2596,8,4,54.11,normal,0,0,0
2026-01-01 09:52:00,53,medium,client_3,server_1,router_1,2,client-router-server,3.77,1.02,33,72.44,100.0,100.0,120.61,11.51,3.77,3.18,3386,3279,107,89,41.05,normal,0,0,1
2026-01-01 09:53:00,54,medium,client_1,server_1,router_1,2,client-router-server,3.98,1.19,23,68.73,83.08,81.12,114.52,10.27,3.98,1.72,2278,2239,39,3,55.96,normal,0,0,1
2026-01-01 09:54:00,55,medium,client_2,server_1,router_1,2,client-router-server,4.97,0.78,25,24.8,30.26,24.56,35.39,4.85,4.97,0.01,5261,5260,1,1,16.03,normal,0,0,0
2026-01-01 09:55:00,56,medium,client_1,server_1,router_1,2,client-router-server,6.12,1.23,32,81.91,42.78,47.99,56.95,6.26,6.12,0.01,5449,5448,1,0,16.25,normal,0,0,0
2026-01-01 09:56:00,57,medium,client_2,server_1,router_1,2,client-router-server,3.81,0.93,33,53.85,87.06,53.67,115.12,8.64,3.81,3.53,2694,2599,95,48,5.48,normal,0,0,1
2026-01-01 09:57:00,58,medium,client_3,server_1,router_1,2,client-router-server,4.84,0.88,24,65.49,90.17,53.48,92.26,7.67,4.84,3.26,1931,1869,62,55,15.33,normal,0,0,1
2026-01-01 09:58:00,59,medium,client_2,server_1,router_1,2,client-router-server,6.08,1.33,32,85.04,62.9,67.77,91.38,8.67,6.08,1.43,1898,1871,27,15,23.97,normal,0,0,1
2026-01-01 09:59:00,60,medium,client_3,server_1,router_1,2,client-router-server,5.1,0.89,31,87.09,54.56,63.63,72.57,8.61,5.1,0.44,1558,1552,6,0,20.5,normal,0,0,0
2026-01-01 10:00:00,61,medium,client_1,server_1,router_1,2,client-router-server,4.6,1.05,25,50.43,63.02,68.29,57.29,7.09,4.6,0.99,3541,3506,35,29,22.58,normal,0,0,0
2026-01-01 10:01:00,62,medium,client_1,server_1,router_1,2,client-router-server,6.06,1.02,20,66.83,55.86,40.36,51.44,5.71,6.06,0.41,1747,1740,7,0,13.51,normal,0,0,0
2026-01-01 10:02:00,63,medium,client_3,server_1,router_1,2,client-router-server,5.48,1.1,21,50.36,51.31,32.99,62.33,5.41,5.48,0.1,5238,5233,5,3,11.21,normal,0,0,0
2026-01-01 10:03:00,64,medium,client_2,server_1,router_1,2,client-router-server,5.2,1.08,33,82.37,92.69,59.45,71.89,8.4,5.2,1.44,1230,1213,17,10,58.33,normal,0,0,1
2026-01-01 10:04:00,65,medium,client_2,server_1,router_1,2,client-router-server,3.92,0.97,23,39.17,43.88,31.99,55.62,6.35,3.92,0.01,5739,5738,1,0,20.53,normal,0,0,0
2026-01-01 10:05:00,66,medium,client_3,server_1,router_1,2,client-router-server,5.5,1.31,22,27.07,21.36,11.33,31.0,5.55,5.5,0.01,5954,5953,1,0,5.24,normal,0,0,0
2026-01-01 10:06:00,67,medium,client_1,server_1,router_1,2,client-router-server,4.26,1.27,20,31.37,48.63,40.04,53.77,6.39,4.26,0.01,3594,3593,1,0,40.09,normal,0,0,0
2026-01-01 10:07:00,68,medium,client_3,server_1,router_1,2,client-router-server,5.04,1.21,20,32.35,43.48,34.72,63.81,3.32,5.04,0.01,1062,1061,1,1,11.88,normal,0,0,0
2026-01-01 10:08:00,69,medium,client_1,server_1,router_1,2,client-router-server,5.14,0.92,30,54.25,61.85,38.15,63.32,7.25,5.14,1.15,1990,1968,22,16,21.09,normal,0,0,0
2026-01-01 10:09:00,70,medium,client_3,server_1,router_1,2,client-router-server,4.72,1.17,31,56.05,35.68,32.89,31.07,8.38,4.72,0.01,3282,3281,1,0,15.64,normal,0,0,0
2026-01-01 10:10:00,71,medium,client_2,server_1,router_1,2,client-router-server,4.62,1.11,23,86.63,100.0,100.0,118.42,8.95,4.62,4.91,4499,4279,220,30,42.28,normal,0,0,1
2026-01-01 10:11:00,72,medium,client_2,server_1,router_1,2,client-router-server,4.84,0.89,21,48.21,60.64,47.41,63.06,6.49,4.84,1.01,2921,2892,29,6,20.82,normal,0,0,0
2026-01-01 10:12:00,73,medium,client_1,server_1,router_1,2,client-router-server,6.09,0.76,29,73.5,76.74,89.13,111.51,8.48,6.09,1.27,2640,2607,33,11,12.0,normal,0,0,1
2026-01-01 10:13:00,74,medium,client_1,server_1,router_1,2,client-router-server,5.51,1.36,32,39.38,34.55,26.03,35.91,7.27,5.51,0.01,5806,5805,1,0,9.54,normal,0,0,0
2026-01-01 10:14:00,75,medium,client_1,server_1,router_1,2,client-router-server,4.74,1.34,31,72.66,96.81,58.66,61.06,7.25,4.74,2.87,2711,2634,77,33,51.46,normal,0,0,1
2026-01-01 10:15:00,76,medium,client_3,server_1,router_1,2,client-router-server,4.26,0.76,27,84.76,85.05,72.74,101.06,9.77,4.26,2.94,5673,5507,166,103,30.96,normal,0,0,1
2026-01-01 10:16:00,77,medium,client_2,server_1,router_1,2,client-router-server,5.01,1.27,26,38.18,35.46,33.46,52.05,6.97,5.01,0.01,1750,1749,1,1,43.1,normal,0,0,0
2026-01-01 10:17:00,78,medium,client_2,server_1,router_1,2,client-router-server,4.1,0.72,26,47.37,52.82,38.73,70.61,6.73,4.1,0.27,3376,3367,9,0,7.17,normal,0,0,0
2026-01-01 10:18:00,79,medium,client_3,server_1,router_1,2,client-router-server,4.73,0.8,30,69.34,46.89,33.43,59.94,8.37,4.73,0.01,3768,3767,1,1,16.47,normal,0,0,0
2026-01-01 10:19:00,80,medium,client_1,server_1,router_1,2,client-router-server,3.89,0.76,26,91.58,100.0,100.0,139.18,7.77,3.89,4.45,5901,5639,262,102,49.65,normal,0,0,1
2026-01-01 10:20:00,81,medium,client_1,server_1,router_1,2,client-router-server,5.07,1.15,20,74.18,78.73,52.3,82.43,9.66,5.07,2.96,5355,5197,158,11,14.54,normal,0,0,1
2026-01-01 10:21:00,82,medium,client_1,server_1,router_1,2,client-router-server,4.59,0.76,25,72.43,100.0,92.01,80.98,11.51,4.59,2.54,2807,2736,71,56,27.94,normal,0,0,1
2026-01-01 10:22:00,83,medium,client_2,server_1,router_1,2,client-router-server,3.81,1.33,26,32.78,52.96,29.53,73.61,8.14,3.81,0.11,5686,5680,6,2,47.89,normal,0,0,0
2026-01-01 10:23:00,84,medium,client_2,server_1,router_1,2,client-router-server,4.62,1.13,32,54.35,69.07,38.1,85.29,9.52,4.62,1.17,2737,2705,32,15,5.46,normal,0,0,1
2026-01-01 10:24:00,85,medium,client_2,server_1,router_1,2,client-router-server,4.48,1.15,23,65.35,51.9,46.21,75.88,7.7,4.48,0.13,4343,4338,5,5,52.49,normal,0,0,0
2026-01-01 10:25:00,86,medium,client_3,server_1,router_1,2,client-router-server,4.95,1.0,21,50.42,65.87,56.41,69.7,8.9,4.95,1.23,2775,2741,34,26,55.98,normal,0,0,0
2026-01-01 10:26:00,87,medium,client_3,server_1,router_1,2,client-router-server,5.57,1.28,30,70.01,57.64,60.13,70.9,6.76,5.57,0.64,4541,4512,29,13,29.41,normal,0,0,0
2026-01-01 10:27:00,88,medium,client_3,server_1,router_1,2,client-router-server,4.87,0.9,20,62.74,59.11,68.85,88.36,5.12,4.87,1.02,5405,5350,55,38,5.04,normal,0,0,1
2026-01-01 10:28:00,89,medium,client_3,server_1,router_1,2,client-router-server,4.02,0.83,23,80.63,86.12,80.59,89.52,5.46,4.02,3.04,3427,3323,104,3,35.2,normal,0,0,1
2026-01-01 10:29:00,90,medium,client_3,server_1,router_1,2,client-router-server,4.54,1.11,25,91.97,100.0,100.0,135.88,9.68,4.54,1.99,4174,4091,83,42,31.56,normal,0,0,1
2026-01-01 10:30:00,91,medium,client_3,server_1,router_1,2,client-router-server,6.14,0.74,21,91.5,96.15,100.0,92.08,6.65,6.14,1.72,3526,3466,60,33,28.57,normal,0,0,1
2026-01-01 10:31:00,92,medium,client_3,server_1,router_1,2,client-router-server,5.26,1.15,25,78.04,60.05,55.01,71.87,7.47,5.26,1.06,4793,4743,50,3,39.46,normal,0,0,0
2026-01-01 10:32:00,93,medium,client_1,server_1,router_1,2,client-router-server,5.58,1.15,29,34.71,22.39,21.13,24.18,6.12,5.58,0.01,5682,5681,1,0,27.08,normal,0,0,0
2026-01-01 10:33:00,94,medium,client_2,server_1,router_1,2,client-router-server,5.88,0.8,22,94.66,74.57,48.29,55.7,8.14,5.88,2.7,5083,4946,137,50,6.09,normal,0,0,0
2026-01-01 10:34:00,95,medium,client_2,server_1,router_1,2,client-router-server,5.53,1.25,32,32.96,21.19,21.0,31.19,4.57,5.53,0.01,1203,1202,1,1,32.21,normal,0,0,0
2026-01-01 10:35:00,96,medium,client_1,server_1,router_1,2,client-router-server,4.73,0.95,32,68.15,81.45,74.79,108.93,11.82,4.73,1.67,5446,5356,90,63,48.39,normal,0,0,1
2026-01-01 10:36:00,97,medium,client_2,server_1,router_1,2,client-router-server,4.58,1.31,24,90.48,64.45,49.41,65.02,8.21,4.58,1.5,5211,5133,78,25,41.64,normal,0,0,0
2026-01-01 10:37:00,98,medium,client_3,server_1,router_1,2,client-router-server,5.89,1.28,23,78.99,75.71,86.97,92.39,11.99,5.89,2.75,2768,2692,76,55,58.83,normal,0,0,1
2026-01-01 10:38:00,99,medium,client_3,server_1,router_1,2,client-router-server,5.41,1.15,25,38.03,34.04,25.72,39.98,9.99,5.41,0.01,4346,4345,1,0,41.13,normal,0,0,0
2026-01-01 10:39:00,100,medium,client_2,server_1,router_1,2,client-router-server,6.24,1.07,23,85.35,78.81,87.21,60.71,6.17,6.24,1.66,3958,3893,65,4,37.77,normal,0,0,0
2026-01-01 10:40:00,101,medium,client_2,server_1,router_1,2,client-router-server,3.88,1.29,27,32.39,31.62,19.62,48.39,6.23,3.88,0.01,2861,2860,1,1,54.88,normal,0,0,0
2026-01-01 10:41:00,102,medium,client_3,server_1,router_1,2,client-router-server,4.61,1.17,25,40.22,48.12,47.15,46.82,8.62,4.61,0.01,3876,3875,1,0,24.49,normal,0,0,0
2026-01-01 10:42:00,103,medium,client_3,server_1,router_1,2,client-router-server,4.61,1.18,31,67.7,82.7,96.89,67.91,5.25,4.61,1.17,5887,5819,68,33,47.45,normal,0,0,0
2026-01-01 10:43:00,104,medium,client_3,server_1,router_1,2,client-router-server,5.3,1.4,23,81.83,97.73,71.48,68.77,13.32,5.3,1.91,3888,3814,74,73,6.61,normal,0,0,1
2026-01-01 10:44:00,105,medium,client_1,server_1,router_1,2,client-router-server,5.79,1.07,26,46.85,29.1,23.39,40.08,9.33,5.79,0.01,5289,5288,1,1,32.28,normal,0,0,0
2026-01-01 10:45:00,106,medium,client_3,server_1,router_1,2,client-router-server,4.61,1.03,31,70.77,50.98,48.04,55.39,4.15,4.61,0.11,2901,2898,3,2,10.16,normal,0,0,0
2026-01-01 10:46:00,107,medium,client_2,server_1,router_1,2,client-router-server,5.46,0.88,25,82.16,86.59,85.64,117.76,8.12,5.46,2.89,4732,4596,136,51,18.61,normal,0,0,1
2026-01-01 10:47:00,108,medium,client_1,server_1,router_1,2,client-router-server,4.54,0.72,33,30.53,32.97,38.72,47.53,8.47,4.54,0.01,1831,1830,1,0,46.43,normal,0,0,0
2026-01-01 10:48:00,109,medium,client_2,server_1,router_1,2,client-router-server,5.39,0.86,28,28.89,24.49,12.49,32.95,2.74,5.39,0.01,2970,2969,1,0,48.46,normal,0,0,0
2026-01-01 10:49:00,110,medium,client_3,server_1,router_1,2,client-router-server,5.61,1.17,29,45.2,54.5,39.11,40.86,6.41,5.61,0.37,2024,2017,7,6,29.24,normal,0,0,0
2026-01-01 10:50:00,111,medium,client_1,server_1,router_1,2,client-router-server,5.7,0.8,22,91.42,100.0,87.17,106.36,11.55,5.7,3.05,3390,3287,103,83,13.37,normal,0,0,1
2026-01-01 10:51:00,112,medium,client_3,server_1,router_1,2,client-router-server,3.87,0.83,33,38.17,56.4,50.03,73.57,4.62,3.87,0.27,4039,4029,10,7,25.82,normal,0,0,0
2026-01-01 10:52:00,113,medium,client_3,server_1,router_1,2,client-router-server,5.23,1.26,21,28.26,32.39,30.45,33.45,3.9,5.23,0.01,4570,4569,1,1,17.38,normal,0,0,0
2026-01-01 10:53:00,114,medium,client_1,server_1,router_1,2,client-router-server,6.2,1.33,30,68.99,54.92,32.02,63.07,5.69,6.2,0.45,4831,4810,21,19,11.96,normal,0,0,0
2026-01-01 10:54:00,115,medium,client_2,server_1,router_1,2,client-router-server,5.89,1.08,32,24.82,21.23,23.13,25.22,6.67,5.89,0.01,2274,2273,1,0,10.39,normal,0,0,0
2026-01-01 10:55:00,116,medium,client_2,server_1,router_1,2,client-router-server,4.86,0.9,29,87.49,100.0,80.46,99.98,10.56,4.86,4.04,4992,4791,201,0,29.31,normal,0,0,1
2026-01-01 10:56:00,117,medium,client_3,server_1,router_1,2,client-router-server,4.68,1.05,31,66.41,53.72,36.42,50.72,5.33,4.68,0.11,4090,4086,4,4,18.42,normal,0,0,0
2026-01-01 10:57:00,118,medium,client_3,server_1,router_1,2,client-router-server,4.52,1.25,20,86.53,83.94,45.22,87.55,8.48,4.52,2.23,1389,1359,30,8,5.47,normal,0,0,1
2026-01-01 10:58:00,119,medium,client_1,server_1,router_1,2,client-router-server,5.45,1.17,24,50.61,38.91,21.33,49.2,4.64,5.45,0.01,1618,1617,1,0,50.66,normal,0,0,0
2026-01-01 10:59:00,120,medium,client_2,server_1,router_1,2,client-router-server,4.53,0.87,22,25.38,22.27,15.51,22.95,5.48,4.53,0.01,5480,5479,1,0,24.89,normal,0,0,0
2026-01-01 11:00:00,121,medium,client_1,server_1,router_1,2,client-router-server,5.58,1.19,32,61.26,71.64,69.53,78.79,10.24,5.58,1.08,2946,2915,31,5,40.67,normal,0,0,0
2026-01-01 11:01:00,122,medium,client_1,server_1,router_1,2,client-router-server,5.62,1.38,31,48.53,46.37,33.13,50.95,5.43,5.62,0.01,3105,3104,1,0,47.93,normal,0,0,0
2026-01-01 11:02:00,123,medium,client_1,server_1,router_1,2,client-router-server,5.15,0.78,27,28.56,35.97,18.68,44.6,6.76,5.15,0.01,1052,1051,1,1,9.45,normal,0,0,0
2026-01-01 11:03:00,124,medium,client_3,server_1,router_1,2,client-router-server,5.36,1.05,32,26.04,21.61,24.94,29.99,5.54,5.36,0.01,1941,1940,1,0,29.94,normal,0,0,0
2026-01-01 11:04:00,125,medium,client_1,server_1,router_1,2,client-router-server,4.04,1.28,27,53.46,79.67,67.78,78.58,5.62,4.04,2.45,2101,2050,51,47,27.09,normal,0,0,0
2026-01-01 11:05:00,126,medium,client_2,server_1,router_1,2,client-router-server,4.66,1.16,28,36.41,29.92,17.02,36.78,8.42,4.66,0.01,2358,2357,1,0,16.96,normal,0,0,0
2026-01-01 11:06:00,127,medium,client_3,server_1,router_1,2,client-router-server,6.15,0.99,32,91.65,62.71,65.92,87.15,5.08,6.15,1.21,1904,1881,23,2,49.3,normal,0,0,1
2026-01-01 11:07:00,128,medium,client_1,server_1,router_1,2,client-router-server,4.01,1.29,30,42.36,39.53,33.91,35.71,5.83,4.01,0.01,4405,4404,1,1,31.36,normal,0,0,0
2026-01-01 11:08:00,129,medium,client_2,server_1,router_1,2,client-router-server,4.72,1.18,25,48.28,51.57,43.22,40.06,6.4,4.72,0.18,3279,3274,5,4,17.09,normal,0,0,0
2026-01-01 11:09:00,130,medium,client_3,server_1,router_1,2,client-router-server,5.86,0.74,23,50.12,51.85,46.85,46.68,11.13,5.86,0.17,1930,1927,3,1,31.54,normal,0,0,0
2026-01-01 11:10:00,131,medium,client_2,server_1,router_1,2,client-router-server,6.02,1.06,29,36.73,19.52,19.91,31.16,5.54,6.02,0.01,2285,2284,1,1,31.39,normal,0,0,0
2026-01-01 11:11:00,132,medium,client_1,server_1,router_1,2,client-router-server,5.21,1.1,21,60.24,80.42,62.75,57.73,10.01,5.21,2.14,5265,5153,112,83,18.86,normal,0,0,0
2026-01-01 11:12:00,133,medium,client_2,server_1,router_1,2,client-router-server,3.89,0.77,29,66.07,61.91,68.58,53.09,4.14,3.89,1.27,4420,4364,56,22,33.42,normal,0,0,0
2026-01-01 11:13:00,134,medium,client_3,server_1,router_1,2,client-router-server,5.98,0.84,28,69.72,35.42,19.62,33.33,9.13,5.98,0.01,2992,2991,1,0,59.62,normal,0,0,0
2026-01-01 11:14:00,135,medium,client_1,server_1,router_1,2,client-router-server,4.67,1.05,22,64.73,61.12,65.56,79.43,7.87,4.67,0.93,2785,2760,25,15,55.26,normal,0,0,0
2026-01-01 11:15:00,136,medium,client_1,server_1,router_1,2,client-router-server,5.88,0.71,29,82.94,82.41,78.6,109.86,5.65,5.88,3.74,1932,1860,72,26,40.37,normal,0,0,1
2026-01-01 11:16:00,137,medium,client_1,server_1,router_1,2,client-router-server,5.74,1.3,26,94.33,95.03,55.16,73.8,10.9,5.74,5.08,2983,2832,151,19,30.86,normal,0,0,1
