timestamp,time_step,scenario,source_node,destination_node,router_id,hop_count,path_length,bandwidth_mbps,traffic_interval_sec,active_users,traffic_load_mbps,utilization_percent,queue_occupancy_percent,latency_ms,jitter_ms,throughput_mbps,packet_loss_percent,tx_packets,rx_packets,lost_packets,retransmissions,flow_duration_sec,event_type,peak_hour,failure_event,sla_violation
2026-01-01 09:59:00,60,congestion,client_3,server_1,router_1,2,client-router-server,1.16,0.14,59,37.69,100.0,100.0,104.74,6.58,1.16,4.42,3907,3735,172,161,9.15,normal,0,0,1
2026-01-01 10:00:00,61,congestion,client_3,server_1,router_1,2,client-router-server,1.04,0.13,61,76.9,100.0,100.0,120.83,12.11,1.04,1.96,2263,2219,44,34,26.0,normal,0,0,1
2026-01-01 10:01:00,62,congestion,client_1,server_1,router_1,2,client-router-server,0.98,0.08,56,71.25,100.0,52.27,74.61,11.97,0.98,5.32,3492,3307,185,73,48.91,normal,0,0,1
2026-01-01 10:02:00,63,congestion,client_2,server_1,router_1,2,client-router-server,0.85,0.11,63,30.74,100.0,62.83,86.32,8.4,0.85,3.14,3669,3554,115,115,29.41,normal,0,0,1
2026-01-01 10:03:00,64,congestion,client_1,server_1,router_1,2,client-router-server,1.24,0.12,64,56.62,100.0,75.12,68.13,12.24,1.24,4.92,5807,5522,285,56,19.62,normal,0,0,1
2026-01-01 10:04:00,65,congestion,client_1,server_1,router_1,2,client-router-server,1.04,0.12,68,77.99,100.0,91.67,90.63,7.94,1.04,5.9,4860,4574,286,31,18.6,normal,0,0,1
2026-01-01 10:05:00,66,congestion,client_3,server_1,router_1,2,client-router-server,1.14,0.12,63,81.61,100.0,77.22,128.34,5.41,1.14,4.43,4959,4740,219,51,30.75,normal,0,0,1
2026-01-01 10:06:00,67,congestion,client_1,server_1,router_1,2,client-router-server,1.0,0.09,56,59.87,100.0,51.18,70.75,8.8,1.0,2.8,1500,1458,42,10,23.81,normal,0,0,1
2026-01-01 10:07:00,68,congestion,client_3,server_1,router_1,2,client-router-server,0.98,0.07,62,58.29,100.0,100.0,71.56,8.96,0.98,5.8,3014,2840,174,161,24.04,normal,0,0,1
2026-01-01 10:08:00,69,congestion,client_2,server_1,router_1,2,client-router-server,0.88,0.12,65,37.46,100.0,100.0,76.71,9.72,0.88,5.94,3958,3723,235,170,8.34,normal,0,0,1
2026-01-01 10:09:00,70,congestion,client_1,server_1,router_1,2,client-router-server,1.0,0.09,64,87.04,100.0,76.64,100.73,5.36,1.0,4.7,1570,1497,73,36,27.04,normal,0,0,1
2026-01-01 10:10:00,71,congestion,client_1,server_1,router_1,2,client-router-server,0.84,0.13,64,80.64,100.0,100.0,71.55,14.22,0.84,1.8,3592,3528,64,3,9.38,normal,0,0,1
2026-01-01 10:11:00,72,congestion,client_2,server_1,router_1,2,client-router-server,0.97,0.13,62,65.15,100.0,100.0,90.93,7.67,0.97,5.37,2150,2035,115,41,49.78,normal,0,0,1
2026-01-01 10:12:00,73,congestion,client_1,server_1,router_1,2,client-router-server,0.79,0.12,62,81.05,100.0,100.0,115.15,6.86,0.79,2.3,2810,2746,64,52,53.45,normal,0,0,1
2026-01-01 10:13:00,74,congestion,client_3,server_1,router_1,2,client-router-server,1.11,0.13,59,56.36,100.0,79.36,69.45,9.21,1.11,5.53,2685,2537,148,147,51.56,normal,0,0,1
2026-01-01 10:14:00,75,congestion,client_3,server_1,router_1,2,client-router-server,0.83,0.14,58,92.62,100.0,91.48,128.68,8.87,0.83,3.82,4677,4499,178,2,11.05,normal,0,0,1
2026-01-01 10:15:00,76,congestion,client_3,server_1,router_1,2,client-router-server,0.79,0.09,59,71.34,100.0,78.8,80.82,4.67,0.79,5.21,5961,5651,310,243,33.65,normal,0,0,1
2026-01-01 10:16:00,77,congestion,client_2,server_1,router_1,2,client-router-server,1.24,0.09,66,23.33,100.0,94.53,85.85,8.34,1.24,5.45,1829,1730,99,87,45.72,normal,0,0,1
2026-01-01 10:17:00,78,congestion,client_2,server_1,router_1,2,client-router-server,0.96,0.09,64,41.08,100.0,97.01,125.32,11.13,0.96,3.0,4235,4108,127,15,29.71,normal,0,0,1
2026-01-01 10:18:00,79,congestion,client_3,server_1,router_1,2,client-router-server,1.11,0.13,58,34.26,100.0,51.51,63.82,9.2,1.11,5.09,2758,2618,140,130,20.54,normal,0,0,1
2026-01-01 10:19:00,80,congestion,client_3,server_1,router_1,2,client-router-server,1.01,0.08,56,35.49,100.0,81.29,88.57,9.13,1.01,2.51,1703,1661,42,2,16.54,normal,0,0,1
2026-01-01 10:20:00,81,congestion,client_1,server_1,router_1,2,client-router-server,0.91,0.08,63,50.97,100.0,97.04,95.45,9.39,0.91,1.71,5806,5707,99,79,26.57,normal,0,0,1
2026-01-01 10:21:00,82,congestion,client_2,server_1,router_1,2,client-router-server,0.95,0.1,57,78.72,100.0,84.87,101.37,7.64,0.95,3.02,3916,3798,118,45,23.18,normal,0,0,1
2026-01-01 10:22:00,83,congestion,client_2,server_1,router_1,2,client-router-server,1.03,0.09,57,91.73,100.0,100.0,123.11,8.89,1.03,5.43,5653,5347,306,7,18.8,normal,0,0,1
2026-01-01 10:23:00,84,congestion,client_3,server_1,router_1,2,client-router-server,1.18,0.13,55,52.61,100.0,100.0,112.62,9.04,1.18,3.76,4502,4333,169,103,9.06,normal,0,0,1
2026-01-01 10:24:00,85,congestion,client_1,server_1,router_1,2,client-router-server,1.19,0.07,68,59.61,100.0,80.68,109.04,11.97,1.19,1.56,5508,5423,85,5,13.41,normal,0,0,1
2026-01-01 10:25:00,86,congestion,client_1,server_1,router_1,2,client-router-server,0.98,0.12,56,48.02,100.0,72.19,72.5,10.33,0.98,4.29,3102,2969,133,71,21.57,normal,0,0,1
2026-01-01 10:26:00,87,congestion,client_1,server_1,router_1,2,client-router-server,0.98,0.14,62,52.58,100.0,85.85,73.99,7.45,0.98,2.59,4819,4695,124,62,56.93,normal,0,0,1
2026-01-01 10:27:00,88,congestion,client_3,server_1,router_1,2,client-router-server,0.91,0.07,65,28.82,100.0,51.47,112.35,4.7,0.91,1.51,4842,4769,73,27,48.9,normal,0,0,1
2026-01-01 10:28:00,89,congestion,client_1,server_1,router_1,2,client-router-server,0.84,0.09,59,44.15,100.0,93.63,121.83,9.37,0.84,2.69,5819,5663,156,54,44.52,normal,0,0,1
2026-01-01 10:29:00,90,congestion,client_3,server_1,router_1,2,client-router-server,0.79,0.13,59,34.42,100.0,78.73,66.56,7.47,0.79,2.0,1416,1388,28,20,16.46,normal,0,0,1
2026-01-01 10:30:00,91,congestion,client_1,server_1,router_1,2,client-router-server,1.12,0.14,58,62.69,100.0,74.9,98.11,8.43,1.12,3.53,3959,3820,139,105,31.93,normal,0,0,1
2026-01-01 10:31:00,92,congestion,client_3,server_1,router_1,2,client-router-server,0.96,0.12,57,90.0,100.0,78.35,131.96,12.76,0.96,5.38,2547,2410,137,8,58.78,normal,0,0,1
2026-01-01 10:32:00,93,congestion,client_3,server_1,router_1,2,client-router-server,0.89,0.09,62,80.83,100.0,97.23,89.23,9.89,0.89,3.72,3725,3587,138,102,39.2,normal,0,0,1
2026-01-01 10:33:00,94,congestion,client_1,server_1,router_1,2,client-router-server,1.1,0.07,57,65.68,100.0,54.69,96.42,11.05,1.1,1.81,1692,1662,30,14,30.84,normal,0,0,1
2026-01-01 10:34:00,95,congestion,client_3,server_1,router_1,2,client-router-server,0.99,0.08,68,71.59,100.0,100.0,101.96,8.33,0.99,2.98,4585,4449,136,101,29.03,normal,0,0,1
2026-01-01 10:35:00,96,congestion,client_3,server_1,router_1,2,client-router-server,0.89,0.14,62,56.69,100.0,71.74,88.54,8.34,0.89,2.46,4942,4821,121,114,54.18,normal,0,0,1
2026-01-01 10:36:00,97,congestion,client_3,server_1,router_1,2,client-router-server,0.79,0.12,63,33.78,100.0,87.71,133.91,6.62,0.79,1.93,3998,3921,77,45,32.61,normal,0,0,1
2026-01-01 10:37:00,98,congestion,client_2,server_1,router_1,2,client-router-server,0.95,0.13,62,89.63,100.0,81.3,115.12,14.8,0.95,5.68,1881,1775,106,5,19.56,normal,0,0,1
2026-01-01 10:38:00,99,congestion,client_2,server_1,router_1,2,client-router-server,1.11,0.08,57,57.38,100.0,67.59,83.11,8.28,1.11,4.09,2445,2345,100,54,22.55,normal,0,0,1
2026-01-01 10:39:00,100,congestion,client_3,server_1,router_1,2,client-router-server,0.82,0.13,59,53.82,100.0,63.66,65.01,13.16,0.82,4.2,2788,2671,117,105,42.55,normal,0,0,1
2026-01-01 10:40:00,101,congestion,client_1,server_1,router_1,2,client-router-server,0.83,0.14,65,80.58,100.0,100.0,76.92,11.54,0.83,3.06,5434,5268,166,121,43.11,normal,0,0,1
2026-01-01 10:41:00,102,congestion,client_1,server_1,router_1,2,client-router-server,0.86,0.08,58,29.01,100.0,98.9,84.97,9.47,0.86,1.62,1235,1215,20,19,29.34,normal,0,0,1
2026-01-01 10:42:00,103,congestion,client_3,server_1,router_1,2,client-router-server,0.9,0.1,56,40.08,100.0,60.16,116.25,11.29,0.9,5.3,5597,5301,296,237,15.42,normal,0,0,1
2026-01-01 10:43:00,104,congestion,client_3,server_1,router_1,2,client-router-server,0.99,0.12,68,77.52,100.0,100.0,105.59,12.09,0.99,3.97,2253,2164,89,51,8.62,normal,0,0,1
2026-01-01 10:44:00,105,congestion,client_3,server_1,router_1,2,client-router-server,1.16,0.1,67,46.41,100.0,60.41,111.21,8.93,1.16,1.72,2839,2791,48,39,51.78,normal,0,0,1
2026-01-01 10:45:00,106,congestion,client_1,server_1,router_1,2,client-router-server,0.8,0.11,57,58.39,100.0,52.35,61.9,10.96,0.8,4.45,4845,4630,215,58,31.18,normal,0,0,1
2026-01-01 10:46:00,107,congestion,client_2,server_1,router_1,2,client-router-server,1.11,0.11,57,28.85,91.32,77.6,77.52,12.98,1.11,1.45,2863,2822,41,7,28.26,normal,0,0,1
2026-01-01 10:47:00,108,congestion,client_3,server_1,router_1,2,client-router-server,0.98,0.07,56,88.91,100.0,77.69,129.72,11.25,0.98,5.77,4296,4049,247,98,59.51,normal,0,0,1
2026-01-01 10:48:00,109,congestion,client_2,server_1,router_1,2,client-router-server,1.09,0.12,63,45.37,100.0,86.65,113.06,13.31,1.09,2.7,3795,3693,102,7,54.58,normal,0,0,1
2026-01-01 10:49:00,110,congestion,client_3,server_1,router_1,2,client-router-server,0.93,0.14,63,58.34,100.0,89.13,137.08,5.69,0.93,3.38,5042,4872,170,106,28.19,normal,0,0,1
2026-01-01 10:50:00,111,congestion,client_1,server_1,router_1,2,client-router-server,1.17,0.11,56,45.73,100.0,82.63,104.26,5.59,1.17,1.85,5414,5314,100,13,35.4,normal,0,0,1
2026-01-01 10:51:00,112,congestion,client_1,server_1,router_1,2,client-router-server,0.91,0.13,68,94.41,100.0,97.29,98.63,10.77,0.91,3.68,4008,3861,147,96,32.77,normal,0,0,1
2026-01-01 10:52:00,113,congestion,client_3,server_1,router_1,2,client-router-server,0.9,0.08,57,52.57,100.0,62.79,87.73,9.54,0.9,4.37,1134,1085,49,21,12.46,normal,0,0,1
2026-01-01 10:53:00,114,congestion,client_1,server_1,router_1,2,client-router-server,1.18,0.12,61,33.65,100.0,100.0,98.21,7.14,1.18,4.32,5494,5257,237,69,58.09,normal,0,0,1
2026-01-01 10:54:00,115,congestion,client_2,server_1,router_1,2,client-router-server,1.07,0.08,59,31.62,100.0,58.18,73.56,10.63,1.07,2.06,2569,2517,52,15,54.63,normal,0,0,1
2026-01-01 10:55:00,116,congestion,client_1,server_1,router_1,2,client-router-server,1.07,0.13,55,51.5,100.0,65.62,101.88,6.35,1.07,4.63,3323,3170,153,138,5.54,normal,0,0,1
2026-01-01 10:56:00,117,congestion,client_1,server_1,router_1,2,client-router-server,0.87,0.1,58,67.62,100.0,94.1,116.53,8.6,0.87,4.01,5227,5018,209,78,26.52,normal,0,0,1
2026-01-01 10:57:00,118,congestion,client_3,server_1,router_1,2,client-router-server,1.01,0.13,56,49.48,100.0,72.88,95.07,8.01,1.01,4.89,3546,3373,173,120,40.53,normal,0,0,1
2026-01-01 10:58:00,119,congestion,client_1,server_1,router_1,2,client-router-server,0.88,0.13,68,67.53,100.0,100.0,88.18,11.3,0.88,4.12,3775,3620,155,122,10.08,normal,0,0,1
2026-01-01 10:59:00,120,congestion,client_3,server_1,router_1,2,client-router-server,1.16,0.1,67,73.46,100.0,91.32,123.87,7.57,1.16,2.72,2209,2149,60,30,38.8,normal,0,0,1
2026-01-01 11:00:00,121,congestion,client_3,server_1,router_1,2,client-router-server,1.24,0.11,55,66.57,100.0,55.15,61.06,8.32,1.24,2.78,3101,3015,86,6,34.02,normal,0,0,1
2026-01-01 11:01:00,122,congestion,client_1,server_1,router_1,2,client-router-server,1.24,0.14,62,37.7,100.0,81.5,90.35,7.08,1.24,5.6,2350,2219,131,8,43.1,normal,0,0,1
2026-01-01 11:02:00,123,congestion,client_1,server_1,router_1,2,client-router-server,1.14,0.13,66,58.8,100.0,92.3,86.1,10.83,1.14,2.1,1669,1634,35,8,11.19,normal,0,0,1
2026-01-01 11:03:00,124,congestion,client_2,server_1,router_1,2,client-router-server,0.87,0.08,64,86.51,100.0,57.51,125.84,9.73,0.87,3.91,4441,4268,173,151,54.92,normal,0,0,1
2026-01-01 11:04:00,125,congestion,client_2,server_1,router_1,2,client-router-server,0.78,0.11,55,86.53,100.0,100.0,133.55,10.39,0.78,4.2,2862,2742,120,77,47.18,normal,0,0,1
2026-01-01 11:05:00,126,congestion,client_3,server_1,router_1,2,client-router-server,1.2,0.09,61,75.09,100.0,100.0,85.16,5.86,1.2,3.21,1455,1409,46,22,22.16,normal,0,0,1
2026-01-01 11:06:00,127,congestion,client_1,server_1,router_1,2,client-router-server,0.95,0.09,64,23.02,84.74,99.57,95.67,9.95,0.95,1.96,1477,1449,28,16,58.47,normal,0,0,1
2026-01-01 11:07:00,128,congestion,client_3,server_1,router_1,2,client-router-server,0.89,0.1,55,52.83,100.0,100.0,110.69,8.29,0.89,5.37,4580,4335,245,132,24.28,normal,0,0,1
2026-01-01 11:08:00,129,congestion,client_2,server_1,router_1,2,client-router-server,0.91,0.08,68,76.72,100.0,90.36,85.35,9.75,0.91,4.06,5477,5255,222,15,5.28,normal,0,0,1
2026-01-01 11:09:00,130,congestion,client_1,server_1,router_1,2,client-router-server,0.95,0.1,65,65.93,100.0,99.56,104.75,11.78,0.95,4.27,2090,2001,89,87,41.91,normal,0,0,1
2026-01-01 11:10:00,131,congestion,client_1,server_1,router_1,2,client-router-server,1.08,0.1,68,36.21,100.0,60.7,110.53,10.54,1.08,4.37,2975,2845,130,118,23.73,normal,0,0,1
2026-01-01 11:11:00,132,congestion,client_3,server_1,router_1,2,client-router-server,0.93,0.1,67,51.26,100.0,54.54,105.91,7.46,0.93,3.21,2889,2797,92,30,12.02,normal,0,0,1
2026-01-01 11:12:00,133,congestion,client_1,server_1,router_1,2,client-router-server,0.89,0.09,61,91.94,100.0,58.43,72.3,10.49,0.89,2.29,3497,3417,80,66,11.5,normal,0,0,1
2026-01-01 11:13:00,134,congestion,client_1,server_1,router_1,2,client-router-server,1.07,0.11,57,43.07,100.0,92.38,76.02,9.83,1.07,3.08,4207,4078,129,0,38.57,normal,0,0,1
2026-01-01 11:14:00,135,congestion,client_1,server_1,router_1,2,client-router-server,0.78,0.1,64,79.97,100.0,88.34,119.76,11.6,0.78,3.02,4287,4158,129,25,53.68,normal,0,0,1
2026-01-01 11:15:00,136,congestion,client_1,server_1,router_1,2,client-router-server,0.79,0.08,63,30.04,100.0,89.16,97.96,13.41,0.79,4.68,1098,1047,51,15,15.25,normal,0,0,1
